year,yearcount,weekofyear,station_max_temp_c,station_min_temp_c,cum_rain_prior_24_wks,avg_max_temp_prior_22_wks,cum_rain_prior_24_wks_shift_0,cum_rain_prior_24_wks_shift_1,cum_rain_prior_24_wks_shift_2,cum_rain_prior_24_wks_shift_3,cum_rain_prior_24_wks_shift_4,cum_rain_prior_24_wks_shift_5,cum_rain_prior_24_wks_shift_6,cum_rain_prior_24_wks_shift_7,cum_rain_prior_24_wks_shift_8,cum_rain_prior_24_wks_shift_9,cum_rain_prior_24_wks_shift_10,cum_rain_prior_24_wks_shift_11,cum_rain_prior_24_wks_shift_12,cum_rain_prior_24_wks_shift_13,cum_rain_prior_24_wks_shift_14,cum_rain_prior_24_wks_shift_15,cum_rain_prior_24_wks_shift_16,cum_rain_prior_24_wks_shift_17,cum_rain_prior_24_wks_shift_18,cum_rain_prior_24_wks_shift_19,cum_rain_prior_24_wks_shift_20,cum_rain_prior_24_wks_shift_21,cum_rain_prior_24_wks_shift_22,cum_rain_prior_24_wks_shift_23,cum_rain_prior_24_wks_shift_24,cum_rain_prior_24_wks_shift_25,cum_rain_prior_24_wks_shift_26,cum_rain_prior_24_wks_shift_27,cum_rain_prior_24_wks_shift_28,cum_rain_prior_24_wks_shift_29,cum_rain_prior_24_wks_shift_30,cum_rain_prior_24_wks_shift_31,cum_rain_prior_24_wks_shift_32,cum_rain_prior_24_wks_shift_33,cum_rain_prior_24_wks_shift_34,cum_rain_prior_24_wks_shift_35,cum_rain_prior_24_wks_shift_36,cum_rain_prior_24_wks_shift_37,cum_rain_prior_24_wks_shift_38,cum_rain_prior_24_wks_shift_39,cum_rain_prior_24_wks_shift_40,cum_rain_prior_24_wks_shift_41,cum_rain_prior_24_wks_shift_42,cum_rain_prior_24_wks_shift_43,cum_rain_prior_24_wks_shift_44,cum_rain_prior_24_wks_shift_45
2007,17,39,32.2,24.4,1001.4999999999987,33.02727272727271,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884,533.6499999999987,487.34999999999883,465.84999999999883,484.3599999999989,511.5399999999989,578.8499999999989,602.9599999999989,654.4399999999988,725.0499999999989,728.239999999999,792.0699999999989,885.8499999999989,852.1799999999989,868.7899999999989,925.5199999999992,978.1499999999992,1089.299999999999,1084.2299999999989,1040.4899999999989,1003.4099999999993,1047.0399999999988
2007,17,40,32.8,22.2,1075.9999999999989,33.154545454545435,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884,533.6499999999987,487.34999999999883,465.84999999999883,484.3599999999989,511.5399999999989,578.8499999999989,602.9599999999989,654.4399999999988,725.0499999999989,728.239999999999,792.0699999999989,885.8499999999989,852.1799999999989,868.7899999999989,925.5199999999992,978.1499999999992,1089.299999999999,1084.2299999999989,1040.4899999999989,1003.4099999999993
2007,17,41,33.3,23.9,1114.5599999999988,33.2272727272727,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884,533.6499999999987,487.34999999999883,465.84999999999883,484.3599999999989,511.5399999999989,578.8499999999989,602.9599999999989,654.4399999999988,725.0499999999989,728.239999999999,792.0699999999989,885.8499999999989,852.1799999999989,868.7899999999989,925.5199999999992,978.1499999999992,1089.299999999999,1084.2299999999989,1040.4899999999989
2007,17,42,33.9,24.4,1039.0899999999988,33.25454545454543,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884,533.6499999999987,487.34999999999883,465.84999999999883,484.3599999999989,511.5399999999989,578.8499999999989,602.9599999999989,654.4399999999988,725.0499999999989,728.239999999999,792.0699999999989,885.8499999999989,852.1799999999989,868.7899999999989,925.5199999999992,978.1499999999992,1089.299999999999,1084.2299999999989
2007,17,43,32.2,24.4,1045.7399999999989,33.20454545454543,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884,533.6499999999987,487.34999999999883,465.84999999999883,484.3599999999989,511.5399999999989,578.8499999999989,602.9599999999989,654.4399999999988,725.0499999999989,728.239999999999,792.0699999999989,885.8499999999989,852.1799999999989,868.7899999999989,925.5199999999992,978.1499999999992,1089.299999999999
2007,17,44,30.6,22.2,1176.4899999999989,33.10454545454544,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884,533.6499999999987,487.34999999999883,465.84999999999883,484.3599999999989,511.5399999999989,578.8499999999989,602.9599999999989,654.4399999999988,725.0499999999989,728.239999999999,792.0699999999989,885.8499999999989,852.1799999999989,868.7899999999989,925.5199999999992,978.1499999999992
2007,17,45,32.2,22.8,1185.5399999999988,33.02727272727271,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884,533.6499999999987,487.34999999999883,465.84999999999883,484.3599999999989,511.5399999999989,578.8499999999989,602.9599999999989,654.4399999999988,725.0499999999989,728.239999999999,792.0699999999989,885.8499999999989,852.1799999999989,868.7899999999989,925.5199999999992
2007,17,46,31.1,22.8,1181.8399999999988,32.87727272727272,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884,533.6499999999987,487.34999999999883,465.84999999999883,484.3599999999989,511.5399999999989,578.8499999999989,602.9599999999989,654.4399999999988,725.0499999999989,728.239999999999,792.0699999999989,885.8499999999989,852.1799999999989,868.7899999999989
2007,17,47,31.1,22.8,1169.3999999999987,32.74999999999999,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884,533.6499999999987,487.34999999999883,465.84999999999883,484.3599999999989,511.5399999999989,578.8499999999989,602.9599999999989,654.4399999999988,725.0499999999989,728.239999999999,792.0699999999989,885.8499999999989,852.1799999999989
2007,17,48,28.9,22.2,1122.9299999999987,32.52272727272726,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884,533.6499999999987,487.34999999999883,465.84999999999883,484.3599999999989,511.5399999999989,578.8499999999989,602.9599999999989,654.4399999999988,725.0499999999989,728.239999999999,792.0699999999989,885.8499999999989
2007,17,49,29.4,22.8,1125.0199999999986,32.34545454545454,1125.0199999999986,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884,533.6499999999987,487.34999999999883,465.84999999999883,484.3599999999989,511.5399999999989,578.8499999999989,602.9599999999989,654.4399999999988,725.0499999999989,728.239999999999,792.0699999999989
2007,17,50,28.9,22.2,1110.2399999999986,32.145454545454534,1110.2399999999986,1125.0199999999986,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884,533.6499999999987,487.34999999999883,465.84999999999883,484.3599999999989,511.5399999999989,578.8499999999989,602.9599999999989,654.4399999999988,725.0499999999989,728.239999999999
2007,17,51,28.9,21.7,1153.2599999999984,31.945454545454535,1153.2599999999984,1110.2399999999986,1125.0199999999986,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884,533.6499999999987,487.34999999999883,465.84999999999883,484.3599999999989,511.5399999999989,578.8499999999989,602.9599999999989,654.4399999999988,725.0499999999989
2007,17,52,28.3,21.1,1152.1299999999985,31.71818181818181,1152.1299999999985,1153.2599999999984,1110.2399999999986,1125.0199999999986,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884,533.6499999999987,487.34999999999883,465.84999999999883,484.3599999999989,511.5399999999989,578.8499999999989,602.9599999999989,654.4399999999988
2008,17,1,29.4,22.2,1111.4299999999982,31.56363636363636,1111.4299999999982,1152.1299999999985,1153.2599999999984,1110.2399999999986,1125.0199999999986,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884,533.6499999999987,487.34999999999883,465.84999999999883,484.3599999999989,511.5399999999989,578.8499999999989,602.9599999999989
2008,17,2,28.3,21.1,1063.5599999999986,31.4090909090909,1063.5599999999986,1111.4299999999982,1152.1299999999985,1153.2599999999984,1110.2399999999986,1125.0199999999986,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884,533.6499999999987,487.34999999999883,465.84999999999883,484.3599999999989,511.5399999999989,578.8499999999989
2008,17,3,27.8,20.6,1062.5399999999986,31.23181818181817,1062.5399999999986,1063.5599999999986,1111.4299999999982,1152.1299999999985,1153.2599999999984,1110.2399999999986,1125.0199999999986,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884,533.6499999999987,487.34999999999883,465.84999999999883,484.3599999999989,511.5399999999989
2008,17,4,27.8,21.1,1106.0099999999986,30.95454545454544,1106.0099999999986,1062.5399999999986,1063.5599999999986,1111.4299999999982,1152.1299999999985,1153.2599999999984,1110.2399999999986,1125.0199999999986,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884,533.6499999999987,487.34999999999883,465.84999999999883,484.3599999999989
2008,17,5,28.9,20.0,1033.5699999999986,30.727272727272712,1033.5699999999986,1106.0099999999986,1062.5399999999986,1063.5599999999986,1111.4299999999982,1152.1299999999985,1153.2599999999984,1110.2399999999986,1125.0199999999986,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884,533.6499999999987,487.34999999999883,465.84999999999883
2008,17,6,27.2,21.1,999.0999999999983,30.449999999999992,999.0999999999983,1033.5699999999986,1106.0099999999986,1062.5399999999986,1063.5599999999986,1111.4299999999982,1152.1299999999985,1153.2599999999984,1110.2399999999986,1125.0199999999986,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884,533.6499999999987,487.34999999999883
2008,17,7,28.3,21.1,936.5399999999986,30.19545454545453,936.5399999999986,999.0999999999983,1033.5699999999986,1106.0099999999986,1062.5399999999986,1063.5599999999986,1111.4299999999982,1152.1299999999985,1153.2599999999984,1110.2399999999986,1125.0199999999986,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884,533.6499999999987
2008,17,8,28.3,21.7,905.7699999999986,29.99090909090908,905.7699999999986,936.5399999999986,999.0999999999983,1033.5699999999986,1106.0099999999986,1062.5399999999986,1063.5599999999986,1111.4299999999982,1152.1299999999985,1153.2599999999984,1110.2399999999986,1125.0199999999986,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883,482.58999999999884
2008,17,9,27.8,21.1,895.3999999999986,29.790909090909075,895.3999999999986,905.7699999999986,936.5399999999986,999.0999999999983,1033.5699999999986,1106.0099999999986,1062.5399999999986,1063.5599999999986,1111.4299999999982,1152.1299999999985,1153.2599999999984,1110.2399999999986,1125.0199999999986,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885,387.15999999999883
2008,17,10,29.4,21.1,825.0099999999986,29.636363636363626,825.0099999999986,895.3999999999986,905.7699999999986,936.5399999999986,999.0999999999983,1033.5699999999986,1106.0099999999986,1062.5399999999986,1063.5599999999986,1111.4299999999982,1152.1299999999985,1153.2599999999984,1110.2399999999986,1125.0199999999986,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989,440.94999999999885
2008,17,11,28.9,22.2,730.6399999999986,29.436363636363627,730.6399999999986,825.0099999999986,895.3999999999986,905.7699999999986,936.5399999999986,999.0999999999983,1033.5699999999986,1106.0099999999986,1062.5399999999986,1063.5599999999986,1111.4299999999982,1152.1299999999985,1153.2599999999984,1110.2399999999986,1125.0199999999986,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991,527.3699999999989
2008,17,12,30.0,20.6,656.1399999999986,29.259090909090897,656.1399999999986,730.6399999999986,825.0099999999986,895.3999999999986,905.7699999999986,936.5399999999986,999.0999999999983,1033.5699999999986,1106.0099999999986,1062.5399999999986,1063.5599999999986,1111.4299999999982,1152.1299999999985,1153.2599999999984,1110.2399999999986,1125.0199999999986,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885,515.9099999999991
2008,17,13,30.0,21.1,575.0699999999988,29.159090909090892,575.0699999999988,656.1399999999986,730.6399999999986,825.0099999999986,895.3999999999986,905.7699999999986,936.5399999999986,999.0999999999983,1033.5699999999986,1106.0099999999986,1062.5399999999986,1063.5599999999986,1111.4299999999982,1152.1299999999985,1153.2599999999984,1110.2399999999986,1125.0199999999986,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883,465.69999999999885
2008,17,14,30.6,22.2,561.3299999999988,29.159090909090892,561.3299999999988,575.0699999999988,656.1399999999986,730.6399999999986,825.0099999999986,895.3999999999986,905.7699999999986,936.5399999999986,999.0999999999983,1033.5699999999986,1106.0099999999986,1062.5399999999986,1063.5599999999986,1111.4299999999982,1152.1299999999985,1153.2599999999984,1110.2399999999986,1125.0199999999986,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884,420.59999999999883
2008,17,15,29.4,21.7,561.8099999999988,29.031818181818167,561.8099999999988,561.3299999999988,575.0699999999988,656.1399999999986,730.6399999999986,825.0099999999986,895.3999999999986,905.7699999999986,936.5399999999986,999.0999999999983,1033.5699999999986,1106.0099999999986,1062.5399999999986,1063.5599999999986,1111.4299999999982,1152.1299999999985,1153.2599999999984,1110.2399999999986,1125.0199999999986,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989,441.27999999999884
2008,17,16,29.4,21.7,424.2599999999988,28.954545454545435,424.2599999999988,561.8099999999988,561.3299999999988,575.0699999999988,656.1399999999986,730.6399999999986,825.0099999999986,895.3999999999986,905.7699999999986,936.5399999999986,999.0999999999983,1033.5699999999986,1106.0099999999986,1062.5399999999986,1063.5599999999986,1111.4299999999982,1152.1299999999985,1153.2599999999984,1110.2399999999986,1125.0199999999986,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989,527.0899999999989
2008,17,17,31.7,23.3,409.0099999999988,28.981818181818166,409.0099999999988,424.2599999999988,561.8099999999988,561.3299999999988,575.0699999999988,656.1399999999986,730.6399999999986,825.0099999999986,895.3999999999986,905.7699999999986,936.5399999999986,999.0999999999983,1033.5699999999986,1106.0099999999986,1062.5399999999986,1063.5599999999986,1111.4299999999982,1152.1299999999985,1153.2599999999984,1110.2399999999986,1125.0199999999986,1122.9299999999987,1169.3999999999987,1181.8399999999988,1185.5399999999988,1176.4899999999989,1045.7399999999989,1039.0899999999988,1114.5599999999988,1075.9999999999989,1001.4999999999987,920.2199999999988,940.5099999999987,963.8599999999988,942.2099999999988,879.649999999999,845.1799999999989,772.739999999999,734.989999999999,733.9699999999989,648.859999999999,608.1599999999991,607.0299999999991,651.3499999999989,605.2699999999987,589.5099999999989
