,year,yearcount,weekofyear,station_max_temp_c,station_min_temp_c,cum_rain_prior_24_wks,avg_max_temp_prior_22_wks,year_shift_0,yearcount_shift_0,weekofyear_shift_0,station_max_temp_c_shift_0,station_min_temp_c_shift_0,cum_rain_prior_24_wks_shift_0,avg_max_temp_prior_22_wks_shift_0,year_shift_1,yearcount_shift_1,weekofyear_shift_1,station_max_temp_c_shift_1,station_min_temp_c_shift_1,cum_rain_prior_24_wks_shift_1,avg_max_temp_prior_22_wks_shift_1,year_shift_2,yearcount_shift_2,weekofyear_shift_2,station_max_temp_c_shift_2,station_min_temp_c_shift_2,cum_rain_prior_24_wks_shift_2,avg_max_temp_prior_22_wks_shift_2,year_shift_3,yearcount_shift_3,weekofyear_shift_3,station_max_temp_c_shift_3,station_min_temp_c_shift_3,cum_rain_prior_24_wks_shift_3,avg_max_temp_prior_22_wks_shift_3,year_shift_4,yearcount_shift_4,weekofyear_shift_4,station_max_temp_c_shift_4,station_min_temp_c_shift_4,cum_rain_prior_24_wks_shift_4,avg_max_temp_prior_22_wks_shift_4
925,2008,18,37,34.4,23.3,624.7999999999986,32.46818181818181,2008,18,37,34.4,23.3,624.7999999999986,32.46818181818181,2008.0,18.0,36.0,35.0,25.0,525.3099999999987,32.240909090909085,2008.0,18.0,35.0,32.2,24.4,464.7499999999987,32.04090909090908,2008.0,18.0,34.0,32.2,24.4,445.0799999999987,31.940909090909084,2008.0,18.0,33.0,33.9,25.0,413.10999999999865,31.84090909090908
926,2008,18,38,32.8,24.4,669.4199999999986,32.62272727272727,2008,18,38,32.8,24.4,669.4199999999986,32.62272727272727,2008.0,18.0,37.0,34.4,23.3,624.7999999999986,32.46818181818181,2008.0,18.0,36.0,35.0,25.0,525.3099999999987,32.240909090909085,2008.0,18.0,35.0,32.2,24.4,464.7499999999987,32.04090909090908,2008.0,18.0,34.0,32.2,24.4,445.0799999999987,31.940909090909084
927,2008,18,39,32.2,22.8,806.2499999999985,32.645454545454534,2008,18,39,32.2,22.8,806.2499999999985,32.645454545454534,2008.0,18.0,38.0,32.8,24.4,669.4199999999986,32.62272727272727,2008.0,18.0,37.0,34.4,23.3,624.7999999999986,32.46818181818181,2008.0,18.0,36.0,35.0,25.0,525.3099999999987,32.240909090909085,2008.0,18.0,35.0,32.2,24.4,464.7499999999987,32.04090909090908
928,2008,18,40,34.4,22.2,861.2099999999987,32.69545454545454,2008,18,40,34.4,22.2,861.2099999999987,32.69545454545454,2008.0,18.0,39.0,32.2,22.8,806.2499999999985,32.645454545454534,2008.0,18.0,38.0,32.8,24.4,669.4199999999986,32.62272727272727,2008.0,18.0,37.0,34.4,23.3,624.7999999999986,32.46818181818181,2008.0,18.0,36.0,35.0,25.0,525.3099999999987,32.240909090909085
929,2008,18,41,31.7,24.4,867.3699999999985,32.772727272727266,2008,18,41,31.7,24.4,867.3699999999985,32.772727272727266,2008.0,18.0,40.0,34.4,22.2,861.2099999999987,32.69545454545454,2008.0,18.0,39.0,32.2,22.8,806.2499999999985,32.645454545454534,2008.0,18.0,38.0,32.8,24.4,669.4199999999986,32.62272727272727,2008.0,18.0,37.0,34.4,23.3,624.7999999999986,32.46818181818181
930,2008,18,42,32.8,22.8,849.1899999999985,32.772727272727266,2008,18,42,32.8,22.8,849.1899999999985,32.772727272727266,2008.0,18.0,41.0,31.7,24.4,867.3699999999985,32.772727272727266,2008.0,18.0,40.0,34.4,22.2,861.2099999999987,32.69545454545454,2008.0,18.0,39.0,32.2,22.8,806.2499999999985,32.645454545454534,2008.0,18.0,38.0,32.8,24.4,669.4199999999986,32.62272727272727
931,2008,18,43,31.7,23.3,928.3299999999987,32.7,2008,18,43,31.7,23.3,928.3299999999987,32.7,2008.0,18.0,42.0,32.8,22.8,849.1899999999985,32.772727272727266,2008.0,18.0,41.0,31.7,24.4,867.3699999999985,32.772727272727266,2008.0,18.0,40.0,34.4,22.2,861.2099999999987,32.69545454545454,2008.0,18.0,39.0,32.2,22.8,806.2499999999985,32.645454545454534
932,2008,18,44,31.1,23.9,924.6699999999986,32.6,2008,18,44,31.1,23.9,924.6699999999986,32.6,2008.0,18.0,43.0,31.7,23.3,928.3299999999987,32.7,2008.0,18.0,42.0,32.8,22.8,849.1899999999985,32.772727272727266,2008.0,18.0,41.0,31.7,24.4,867.3699999999985,32.772727272727266,2008.0,18.0,40.0,34.4,22.2,861.2099999999987,32.69545454545454
933,2008,18,45,31.1,24.4,936.8999999999986,32.52272727272728,2008,18,45,31.1,24.4,936.8999999999986,32.52272727272728,2008.0,18.0,44.0,31.1,23.9,924.6699999999986,32.6,2008.0,18.0,43.0,31.7,23.3,928.3299999999987,32.7,2008.0,18.0,42.0,32.8,22.8,849.1899999999985,32.772727272727266,2008.0,18.0,41.0,31.7,24.4,867.3699999999985,32.772727272727266
934,2008,18,46,30.6,23.9,948.7799999999986,32.50000000000001,2008,18,46,30.6,23.9,948.7799999999986,32.50000000000001,2008.0,18.0,45.0,31.1,24.4,936.8999999999986,32.52272727272728,2008.0,18.0,44.0,31.1,23.9,924.6699999999986,32.6,2008.0,18.0,43.0,31.7,23.3,928.3299999999987,32.7,2008.0,18.0,42.0,32.8,22.8,849.1899999999985,32.772727272727266
935,2008,18,47,30.6,23.3,900.0999999999988,32.32727272727273,2008,18,47,30.6,23.3,900.0999999999988,32.32727272727273,2008.0,18.0,46.0,30.6,23.9,948.7799999999986,32.50000000000001,2008.0,18.0,45.0,31.1,24.4,936.8999999999986,32.52272727272728,2008.0,18.0,44.0,31.1,23.9,924.6699999999986,32.6,2008.0,18.0,43.0,31.7,23.3,928.3299999999987,32.7
936,2008,18,48,30.0,22.8,860.4099999999986,32.20000000000001,2008,18,48,30.0,22.8,860.4099999999986,32.20000000000001,2008.0,18.0,47.0,30.6,23.3,900.0999999999988,32.32727272727273,2008.0,18.0,46.0,30.6,23.9,948.7799999999986,32.50000000000001,2008.0,18.0,45.0,31.1,24.4,936.8999999999986,32.52272727272728,2008.0,18.0,44.0,31.1,23.9,924.6699999999986,32.6
937,2008,18,49,28.9,21.7,833.2399999999986,32.10000000000001,2008,18,49,28.9,21.7,833.2399999999986,32.10000000000001,2008.0,18.0,48.0,30.0,22.8,860.4099999999986,32.20000000000001,2008.0,18.0,47.0,30.6,23.3,900.0999999999988,32.32727272727273,2008.0,18.0,46.0,30.6,23.9,948.7799999999986,32.50000000000001,2008.0,18.0,45.0,31.1,24.4,936.8999999999986,32.52272727272728
938,2008,18,50,28.9,22.2,825.2199999999988,32.00000000000001,2008,18,50,28.9,22.2,825.2199999999988,32.00000000000001,2008.0,18.0,49.0,28.9,21.7,833.2399999999986,32.10000000000001,2008.0,18.0,48.0,30.0,22.8,860.4099999999986,32.20000000000001,2008.0,18.0,47.0,30.6,23.3,900.0999999999988,32.32727272727273,2008.0,18.0,46.0,30.6,23.9,948.7799999999986,32.50000000000001
939,2008,18,51,30.6,21.7,815.4499999999988,31.950000000000006,2008,18,51,30.6,21.7,815.4499999999988,31.950000000000006,2008.0,18.0,50.0,28.9,22.2,825.2199999999988,32.00000000000001,2008.0,18.0,49.0,28.9,21.7,833.2399999999986,32.10000000000001,2008.0,18.0,48.0,30.0,22.8,860.4099999999986,32.20000000000001,2008.0,18.0,47.0,30.6,23.3,900.0999999999988,32.32727272727273
940,2008,18,52,28.9,20.6,799.0799999999988,31.77272727272728,2008,18,52,28.9,20.6,799.0799999999988,31.77272727272728,2008.0,18.0,51.0,30.6,21.7,815.4499999999988,31.950000000000006,2008.0,18.0,50.0,28.9,22.2,825.2199999999988,32.00000000000001,2008.0,18.0,49.0,28.9,21.7,833.2399999999986,32.10000000000001,2008.0,18.0,48.0,30.0,22.8,860.4099999999986,32.20000000000001
941,2009,18,1,28.9,20.6,794.7399999999986,31.59545454545455,2009,18,1,28.9,20.6,794.7399999999986,31.59545454545455,2008.0,18.0,52.0,28.9,20.6,799.0799999999988,31.77272727272728,2008.0,18.0,51.0,30.6,21.7,815.4499999999988,31.950000000000006,2008.0,18.0,50.0,28.9,22.2,825.2199999999988,32.00000000000001,2008.0,18.0,49.0,28.9,21.7,833.2399999999986,32.10000000000001
942,2009,18,2,28.9,20.6,791.3499999999988,31.44545454545455,2009,18,2,28.9,20.6,791.3499999999988,31.44545454545455,2009.0,18.0,1.0,28.9,20.6,794.7399999999986,31.59545454545455,2008.0,18.0,52.0,28.9,20.6,799.0799999999988,31.77272727272728,2008.0,18.0,51.0,30.6,21.7,815.4499999999988,31.950000000000006,2008.0,18.0,50.0,28.9,22.2,825.2199999999988,32.00000000000001
943,2009,18,3,29.4,22.2,777.6199999999986,31.240909090909096,2009,18,3,29.4,22.2,777.6199999999986,31.240909090909096,2009.0,18.0,2.0,28.9,20.6,791.3499999999988,31.44545454545455,2009.0,18.0,1.0,28.9,20.6,794.7399999999986,31.59545454545455,2008.0,18.0,52.0,28.9,20.6,799.0799999999988,31.77272727272728,2008.0,18.0,51.0,30.6,21.7,815.4499999999988,31.950000000000006
944,2009,18,4,31.1,21.7,735.7699999999986,31.19090909090909,2009,18,4,31.1,21.7,735.7699999999986,31.19090909090909,2009.0,18.0,3.0,29.4,22.2,777.6199999999986,31.240909090909096,2009.0,18.0,2.0,28.9,20.6,791.3499999999988,31.44545454545455,2009.0,18.0,1.0,28.9,20.6,794.7399999999986,31.59545454545455,2008.0,18.0,52.0,28.9,20.6,799.0799999999988,31.77272727272728
945,2009,18,5,31.1,21.7,731.4899999999986,31.14090909090909,2009,18,5,31.1,21.7,731.4899999999986,31.14090909090909,2009.0,18.0,4.0,31.1,21.7,735.7699999999986,31.19090909090909,2009.0,18.0,3.0,29.4,22.2,777.6199999999986,31.240909090909096,2009.0,18.0,2.0,28.9,20.6,791.3499999999988,31.44545454545455,2009.0,18.0,1.0,28.9,20.6,794.7399999999986,31.59545454545455
946,2009,18,6,30.0,21.7,699.5199999999986,30.913636363636364,2009,18,6,30.0,21.7,699.5199999999986,30.913636363636364,2009.0,18.0,5.0,31.1,21.7,731.4899999999986,31.14090909090909,2009.0,18.0,4.0,31.1,21.7,735.7699999999986,31.19090909090909,2009.0,18.0,3.0,29.4,22.2,777.6199999999986,31.240909090909096,2009.0,18.0,2.0,28.9,20.6,791.3499999999988,31.44545454545455
947,2009,18,7,30.6,21.7,679.8499999999988,30.740909090909096,2009,18,7,30.6,21.7,679.8499999999988,30.740909090909096,2009.0,18.0,6.0,30.0,21.7,699.5199999999986,30.913636363636364,2009.0,18.0,5.0,31.1,21.7,731.4899999999986,31.14090909090909,2009.0,18.0,4.0,31.1,21.7,735.7699999999986,31.19090909090909,2009.0,18.0,3.0,29.4,22.2,777.6199999999986,31.240909090909096
948,2009,18,8,30.0,21.7,630.2999999999986,30.61363636363637,2009,18,8,30.0,21.7,630.2999999999986,30.61363636363637,2009.0,18.0,7.0,30.6,21.7,679.8499999999988,30.740909090909096,2009.0,18.0,6.0,30.0,21.7,699.5199999999986,30.913636363636364,2009.0,18.0,5.0,31.1,21.7,731.4899999999986,31.14090909090909,2009.0,18.0,4.0,31.1,21.7,735.7699999999986,31.19090909090909
949,2009,18,9,30.0,20.6,509.4399999999986,30.513636363636365,2009,18,9,30.0,20.6,509.4399999999986,30.513636363636365,2009.0,18.0,8.0,30.0,21.7,630.2999999999986,30.61363636363637,2009.0,18.0,7.0,30.6,21.7,679.8499999999988,30.740909090909096,2009.0,18.0,6.0,30.0,21.7,699.5199999999986,30.913636363636364,2009.0,18.0,5.0,31.1,21.7,731.4899999999986,31.14090909090909
950,2009,18,10,30.0,21.7,524.2799999999986,30.31363636363637,2009,18,10,30.0,21.7,524.2799999999986,30.31363636363637,2009.0,18.0,9.0,30.0,20.6,509.4399999999986,30.513636363636365,2009.0,18.0,8.0,30.0,21.7,630.2999999999986,30.61363636363637,2009.0,18.0,7.0,30.6,21.7,679.8499999999988,30.740909090909096,2009.0,18.0,6.0,30.0,21.7,699.5199999999986,30.913636363636364
951,2009,18,11,31.1,21.7,401.95999999999873,30.28636363636364,2009,18,11,31.1,21.7,401.95999999999873,30.28636363636364,2009.0,18.0,10.0,30.0,21.7,524.2799999999986,30.31363636363637,2009.0,18.0,9.0,30.0,20.6,509.4399999999986,30.513636363636365,2009.0,18.0,8.0,30.0,21.7,630.2999999999986,30.61363636363637,2009.0,18.0,7.0,30.6,21.7,679.8499999999988,30.740909090909096
952,2009,18,12,28.3,21.1,346.9999999999987,30.081818181818186,2009,18,12,28.3,21.1,346.9999999999987,30.081818181818186,2009.0,18.0,11.0,31.1,21.7,401.95999999999873,30.28636363636364,2009.0,18.0,10.0,30.0,21.7,524.2799999999986,30.31363636363637,2009.0,18.0,9.0,30.0,20.6,509.4399999999986,30.513636363636365,2009.0,18.0,8.0,30.0,21.7,630.2999999999986,30.61363636363637
953,2009,18,13,30.0,21.1,349.92999999999864,30.00454545454545,2009,18,13,30.0,21.1,349.92999999999864,30.00454545454545,2009.0,18.0,12.0,28.3,21.1,346.9999999999987,30.081818181818186,2009.0,18.0,11.0,31.1,21.7,401.95999999999873,30.28636363636364,2009.0,18.0,10.0,30.0,21.7,524.2799999999986,30.31363636363637,2009.0,18.0,9.0,30.0,20.6,509.4399999999986,30.513636363636365
954,2009,18,14,28.9,21.1,293.29999999999865,29.90454545454545,2009,18,14,28.9,21.1,293.29999999999865,29.90454545454545,2009.0,18.0,13.0,30.0,21.1,349.92999999999864,30.00454545454545,2009.0,18.0,12.0,28.3,21.1,346.9999999999987,30.081818181818186,2009.0,18.0,11.0,31.1,21.7,401.95999999999873,30.28636363636364,2009.0,18.0,10.0,30.0,21.7,524.2799999999986,30.31363636363637
955,2009,18,15,30.0,21.7,201.59999999999863,29.854545454545452,2009,18,15,30.0,21.7,201.59999999999863,29.854545454545452,2009.0,18.0,14.0,28.9,21.1,293.29999999999865,29.90454545454545,2009.0,18.0,13.0,30.0,21.1,349.92999999999864,30.00454545454545,2009.0,18.0,12.0,28.3,21.1,346.9999999999987,30.081818181818186,2009.0,18.0,11.0,31.1,21.7,401.95999999999873,30.28636363636364
956,2009,18,16,30.6,22.8,201.59999999999863,29.854545454545452,2009,18,16,30.6,22.8,201.59999999999863,29.854545454545452,2009.0,18.0,15.0,30.0,21.7,201.59999999999863,29.854545454545452,2009.0,18.0,14.0,28.9,21.1,293.29999999999865,29.90454545454545,2009.0,18.0,13.0,30.0,21.1,349.92999999999864,30.00454545454545,2009.0,18.0,12.0,28.3,21.1,346.9999999999987,30.081818181818186
957,2009,18,17,32.8,22.2,204.0799999999987,29.95454545454545,2009,18,17,32.8,22.2,204.0799999999987,29.95454545454545,2009.0,18.0,16.0,30.6,22.8,201.59999999999863,29.854545454545452,2009.0,18.0,15.0,30.0,21.7,201.59999999999863,29.854545454545452,2009.0,18.0,14.0,28.9,21.1,293.29999999999865,29.90454545454545,2009.0,18.0,13.0,30.0,21.1,349.92999999999864,30.00454545454545
958,2009,19,18,31.7,22.2,210.12999999999872,30.031818181818174,2009,19,18,31.7,22.2,210.12999999999872,30.031818181818174,2009.0,18.0,17.0,32.8,22.2,204.0799999999987,29.95454545454545,2009.0,18.0,16.0,30.6,22.8,201.59999999999863,29.854545454545452,2009.0,18.0,15.0,30.0,21.7,201.59999999999863,29.854545454545452,2009.0,18.0,14.0,28.9,21.1,293.29999999999865,29.90454545454545
959,2009,19,19,30.0,22.2,195.8899999999987,30.08181818181818,2009,19,19,30.0,22.2,195.8899999999987,30.08181818181818,2009.0,19.0,18.0,31.7,22.2,210.12999999999872,30.031818181818174,2009.0,18.0,17.0,32.8,22.2,204.0799999999987,29.95454545454545,2009.0,18.0,16.0,30.6,22.8,201.59999999999863,29.854545454545452,2009.0,18.0,15.0,30.0,21.7,201.59999999999863,29.854545454545452
960,2009,19,20,30.6,23.3,221.4599999999987,30.15909090909091,2009,19,20,30.6,23.3,221.4599999999987,30.15909090909091,2009.0,19.0,19.0,30.0,22.2,195.8899999999987,30.08181818181818,2009.0,19.0,18.0,31.7,22.2,210.12999999999872,30.031818181818174,2009.0,18.0,17.0,32.8,22.2,204.0799999999987,29.95454545454545,2009.0,18.0,16.0,30.6,22.8,201.59999999999863,29.854545454545452
961,2009,19,21,29.4,22.8,246.4199999999987,30.104545454545452,2009,19,21,29.4,22.8,246.4199999999987,30.104545454545452,2009.0,19.0,20.0,30.6,23.3,221.4599999999987,30.15909090909091,2009.0,19.0,19.0,30.0,22.2,195.8899999999987,30.08181818181818,2009.0,19.0,18.0,31.7,22.2,210.12999999999872,30.031818181818174,2009.0,18.0,17.0,32.8,22.2,204.0799999999987,29.95454545454545
962,2009,19,22,31.1,23.9,339.3099999999987,30.20454545454545,2009,19,22,31.1,23.9,339.3099999999987,30.20454545454545,2009.0,19.0,21.0,29.4,22.8,246.4199999999987,30.104545454545452,2009.0,19.0,20.0,30.6,23.3,221.4599999999987,30.15909090909091,2009.0,19.0,19.0,30.0,22.2,195.8899999999987,30.08181818181818,2009.0,19.0,18.0,31.7,22.2,210.12999999999872,30.031818181818174
963,2009,19,23,33.3,23.3,350.6199999999987,30.40454545454545,2009,19,23,33.3,23.3,350.6199999999987,30.40454545454545,2009.0,19.0,22.0,31.1,23.9,339.3099999999987,30.20454545454545,2009.0,19.0,21.0,29.4,22.8,246.4199999999987,30.104545454545452,2009.0,19.0,20.0,30.6,23.3,221.4599999999987,30.15909090909091,2009.0,19.0,19.0,30.0,22.2,195.8899999999987,30.08181818181818
964,2009,19,24,32.2,23.9,384.7999999999987,30.55454545454546,2009,19,24,32.2,23.9,384.7999999999987,30.55454545454546,2009.0,19.0,23.0,33.3,23.3,350.6199999999987,30.40454545454545,2009.0,19.0,22.0,31.1,23.9,339.3099999999987,30.20454545454545,2009.0,19.0,21.0,29.4,22.8,246.4199999999987,30.104545454545452,2009.0,19.0,20.0,30.6,23.3,221.4599999999987,30.15909090909091
965,2009,19,25,32.8,24.4,440.0099999999987,30.70909090909091,2009,19,25,32.8,24.4,440.0099999999987,30.70909090909091,2009.0,19.0,24.0,32.2,23.9,384.7999999999987,30.55454545454546,2009.0,19.0,23.0,33.3,23.3,350.6199999999987,30.40454545454545,2009.0,19.0,22.0,31.1,23.9,339.3099999999987,30.20454545454545,2009.0,19.0,21.0,29.4,22.8,246.4199999999987,30.104545454545452
966,2009,19,26,33.3,24.4,478.8099999999987,30.80909090909091,2009,19,26,33.3,24.4,478.8099999999987,30.80909090909091,2009.0,19.0,25.0,32.8,24.4,440.0099999999987,30.70909090909091,2009.0,19.0,24.0,32.2,23.9,384.7999999999987,30.55454545454546,2009.0,19.0,23.0,33.3,23.3,350.6199999999987,30.40454545454545,2009.0,19.0,22.0,31.1,23.9,339.3099999999987,30.20454545454545
967,2009,19,27,33.9,26.1,498.1899999999987,30.936363636363634,2009,19,27,33.9,26.1,498.1899999999987,30.936363636363634,2009.0,19.0,26.0,33.3,24.4,478.8099999999987,30.80909090909091,2009.0,19.0,25.0,32.8,24.4,440.0099999999987,30.70909090909091,2009.0,19.0,24.0,32.2,23.9,384.7999999999987,30.55454545454546,2009.0,19.0,23.0,33.3,23.3,350.6199999999987,30.40454545454545
968,2009,19,28,33.9,23.9,529.3899999999986,31.11363636363636,2009,19,28,33.9,23.9,529.3899999999986,31.11363636363636,2009.0,19.0,27.0,33.9,26.1,498.1899999999987,30.936363636363634,2009.0,19.0,26.0,33.3,24.4,478.8099999999987,30.80909090909091,2009.0,19.0,25.0,32.8,24.4,440.0099999999987,30.70909090909091,2009.0,19.0,24.0,32.2,23.9,384.7999999999987,30.55454545454546
969,2009,19,29,32.8,26.1,534.6099999999986,31.213636363636354,2009,19,29,32.8,26.1,534.6099999999986,31.213636363636354,2009.0,19.0,28.0,33.9,23.9,529.3899999999986,31.11363636363636,2009.0,19.0,27.0,33.9,26.1,498.1899999999987,30.936363636363634,2009.0,19.0,26.0,33.3,24.4,478.8099999999987,30.80909090909091,2009.0,19.0,25.0,32.8,24.4,440.0099999999987,30.70909090909091
970,2009,19,30,32.8,24.4,542.7599999999986,31.34090909090908,2009,19,30,32.8,24.4,542.7599999999986,31.34090909090908,2009.0,19.0,29.0,32.8,26.1,534.6099999999986,31.213636363636354,2009.0,19.0,28.0,33.9,23.9,529.3899999999986,31.11363636363636,2009.0,19.0,27.0,33.9,26.1,498.1899999999987,30.936363636363634,2009.0,19.0,26.0,33.3,24.4,478.8099999999987,30.80909090909091
971,2009,19,31,32.8,23.9,569.1099999999986,31.468181818181804,2009,19,31,32.8,23.9,569.1099999999986,31.468181818181804,2009.0,19.0,30.0,32.8,24.4,542.7599999999986,31.34090909090908,2009.0,19.0,29.0,32.8,26.1,534.6099999999986,31.213636363636354,2009.0,19.0,28.0,33.9,23.9,529.3899999999986,31.11363636363636,2009.0,19.0,27.0,33.9,26.1,498.1899999999987,30.936363636363634
972,2009,19,32,32.8,25.6,564.8299999999988,31.59545454545453,2009,19,32,32.8,25.6,564.8299999999988,31.59545454545453,2009.0,19.0,31.0,32.8,23.9,569.1099999999986,31.468181818181804,2009.0,19.0,30.0,32.8,24.4,542.7599999999986,31.34090909090908,2009.0,19.0,29.0,32.8,26.1,534.6099999999986,31.213636363636354,2009.0,19.0,28.0,33.9,23.9,529.3899999999986,31.11363636363636
973,2009,19,33,33.3,25.0,575.1599999999986,31.69545454545453,2009,19,33,33.3,25.0,575.1599999999986,31.69545454545453,2009.0,19.0,32.0,32.8,25.6,564.8299999999988,31.59545454545453,2009.0,19.0,31.0,32.8,23.9,569.1099999999986,31.468181818181804,2009.0,19.0,30.0,32.8,24.4,542.7599999999986,31.34090909090908,2009.0,19.0,29.0,32.8,26.1,534.6099999999986,31.213636363636354
974,2009,19,34,32.8,25.6,602.4699999999988,31.89999999999998,2009,19,34,32.8,25.6,602.4699999999988,31.89999999999998,2009.0,19.0,33.0,33.3,25.0,575.1599999999986,31.69545454545453,2009.0,19.0,32.0,32.8,25.6,564.8299999999988,31.59545454545453,2009.0,19.0,31.0,32.8,23.9,569.1099999999986,31.468181818181804,2009.0,19.0,30.0,32.8,24.4,542.7599999999986,31.34090909090908
975,2009,19,35,33.9,26.7,586.0199999999986,32.077272727272714,2009,19,35,33.9,26.7,586.0199999999986,32.077272727272714,2009.0,19.0,34.0,32.8,25.6,602.4699999999988,31.89999999999998,2009.0,19.0,33.0,33.3,25.0,575.1599999999986,31.69545454545453,2009.0,19.0,32.0,32.8,25.6,564.8299999999988,31.59545454545453,2009.0,19.0,31.0,32.8,23.9,569.1099999999986,31.468181818181804
976,2009,19,36,35.0,24.4,595.6499999999986,32.35454545454544,2009,19,36,35.0,24.4,595.6499999999986,32.35454545454544,2009.0,19.0,35.0,33.9,26.7,586.0199999999986,32.077272727272714,2009.0,19.0,34.0,32.8,25.6,602.4699999999988,31.89999999999998,2009.0,19.0,33.0,33.3,25.0,575.1599999999986,31.69545454545453,2009.0,19.0,32.0,32.8,25.6,564.8299999999988,31.59545454545453
977,2009,19,37,31.7,23.3,617.1199999999985,32.43181818181817,2009,19,37,31.7,23.3,617.1199999999985,32.43181818181817,2009.0,19.0,36.0,35.0,24.4,595.6499999999986,32.35454545454544,2009.0,19.0,35.0,33.9,26.7,586.0199999999986,32.077272727272714,2009.0,19.0,34.0,32.8,25.6,602.4699999999988,31.89999999999998,2009.0,19.0,33.0,33.3,25.0,575.1599999999986,31.69545454545453
978,2009,19,38,34.4,25.0,622.8499999999984,32.60454545454544,2009,19,38,34.4,25.0,622.8499999999984,32.60454545454544,2009.0,19.0,37.0,31.7,23.3,617.1199999999985,32.43181818181817,2009.0,19.0,36.0,35.0,24.4,595.6499999999986,32.35454545454544,2009.0,19.0,35.0,33.9,26.7,586.0199999999986,32.077272727272714,2009.0,19.0,34.0,32.8,25.6,602.4699999999988,31.89999999999998
979,2009,19,39,34.4,23.9,676.0399999999986,32.67727272727271,2009,19,39,34.4,23.9,676.0399999999986,32.67727272727271,2009.0,19.0,38.0,34.4,25.0,622.8499999999984,32.60454545454544,2009.0,19.0,37.0,31.7,23.3,617.1199999999985,32.43181818181817,2009.0,19.0,36.0,35.0,24.4,595.6499999999986,32.35454545454544,2009.0,19.0,35.0,33.9,26.7,586.0199999999986,32.077272727272714
980,2009,19,40,33.3,25.6,719.3499999999984,32.74999999999998,2009,19,40,33.3,25.6,719.3499999999984,32.74999999999998,2009.0,19.0,39.0,34.4,23.9,676.0399999999986,32.67727272727271,2009.0,19.0,38.0,34.4,25.0,622.8499999999984,32.60454545454544,2009.0,19.0,37.0,31.7,23.3,617.1199999999985,32.43181818181817,2009.0,19.0,36.0,35.0,24.4,595.6499999999986,32.35454545454544
981,2009,19,41,33.3,26.1,765.5799999999987,32.899999999999984,2009,19,41,33.3,26.1,765.5799999999987,32.899999999999984,2009.0,19.0,40.0,33.3,25.6,719.3499999999984,32.74999999999998,2009.0,19.0,39.0,34.4,23.9,676.0399999999986,32.67727272727271,2009.0,19.0,38.0,34.4,25.0,622.8499999999984,32.60454545454544,2009.0,19.0,37.0,31.7,23.3,617.1199999999985,32.43181818181817
982,2009,19,42,33.3,25.6,766.8999999999985,33.022727272727245,2009,19,42,33.3,25.6,766.8999999999985,33.022727272727245,2009.0,19.0,41.0,33.3,26.1,765.5799999999987,32.899999999999984,2009.0,19.0,40.0,33.3,25.6,719.3499999999984,32.74999999999998,2009.0,19.0,39.0,34.4,23.9,676.0399999999986,32.67727272727271,2009.0,19.0,38.0,34.4,25.0,622.8499999999984,32.60454545454544
983,2009,19,43,33.3,24.4,764.1699999999985,33.19999999999997,2009,19,43,33.3,24.4,764.1699999999985,33.19999999999997,2009.0,19.0,42.0,33.3,25.6,766.8999999999985,33.022727272727245,2009.0,19.0,41.0,33.3,26.1,765.5799999999987,32.899999999999984,2009.0,19.0,40.0,33.3,25.6,719.3499999999984,32.74999999999998,2009.0,19.0,39.0,34.4,23.9,676.0399999999986,32.67727272727271
984,2009,19,44,33.9,25.0,739.3699999999985,33.3272727272727,2009,19,44,33.9,25.0,739.3699999999985,33.3272727272727,2009.0,19.0,43.0,33.3,24.4,764.1699999999985,33.19999999999997,2009.0,19.0,42.0,33.3,25.6,766.8999999999985,33.022727272727245,2009.0,19.0,41.0,33.3,26.1,765.5799999999987,32.899999999999984,2009.0,19.0,40.0,33.3,25.6,719.3499999999984,32.74999999999998
985,2009,19,45,32.2,25.0,722.7799999999985,33.2772727272727,2009,19,45,32.2,25.0,722.7799999999985,33.2772727272727,2009.0,19.0,44.0,33.9,25.0,739.3699999999985,33.3272727272727,2009.0,19.0,43.0,33.3,24.4,764.1699999999985,33.19999999999997,2009.0,19.0,42.0,33.3,25.6,766.8999999999985,33.022727272727245,2009.0,19.0,41.0,33.3,26.1,765.5799999999987,32.899999999999984
986,2009,19,46,30.6,22.8,681.4399999999985,33.20454545454543,2009,19,46,30.6,22.8,681.4399999999985,33.20454545454543,2009.0,19.0,45.0,32.2,25.0,722.7799999999985,33.2772727272727,2009.0,19.0,44.0,33.9,25.0,739.3699999999985,33.3272727272727,2009.0,19.0,43.0,33.3,24.4,764.1699999999985,33.19999999999997,2009.0,19.0,42.0,33.3,25.6,766.8999999999985,33.022727272727245
987,2009,19,47,32.8,23.9,756.5099999999985,33.20454545454543,2009,19,47,32.8,23.9,756.5099999999985,33.20454545454543,2009.0,19.0,46.0,30.6,22.8,681.4399999999985,33.20454545454543,2009.0,19.0,45.0,32.2,25.0,722.7799999999985,33.2772727272727,2009.0,19.0,44.0,33.9,25.0,739.3699999999985,33.3272727272727,2009.0,19.0,43.0,33.3,24.4,764.1699999999985,33.19999999999997
